id	file	line	module	kind	category	attributes	opaque	disposition	text	audit_assessment	audit_rationale
K0745	/tmp/audit-work/reconstruction/reference-semantics/semantics/operators.k	38	MPY-OPERATORS	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0746	/tmp/audit-work/reconstruction/reference-semantics/semantics/operators.k	44	MPY-OPERATORS	rule	operational-rule	priority	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0747	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	9	MPY-RANGE	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax Bool ::= inRange(Int, Int, Int) [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0748	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	10	MPY-RANGE	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0749	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	12	MPY-RANGE	syntax	syntax-declaration	function	no	DECLARATION_REVIEW_REQUIRED	syntax Int ::= rangeLen(Int, Int, Int) [function]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0750	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	13	MPY-RANGE	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0751	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	15	MPY-RANGE	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0752	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	17	MPY-RANGE	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0753	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	20	MPY-RANGE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0754	/tmp/audit-work/reconstruction/reference-semantics/semantics/range.k	23	MPY-RANGE	rule	operational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0755	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	8	MPY-SET	syntax	syntax-declaration	-	no	DECLARATION_REVIEW_REQUIRED	syntax Val ::= setV(IntSeq)	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0756	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	11	MPY-SET	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax Bool ::= codeIn(Int, IntSeq) [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0757	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	12	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule codeIn(_:Int, .IntSeq)                => false	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0758	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	13	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0759	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	16	MPY-SET	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax IntSeq ::= dedupCodes(IntSeq)         [function, total] | dedupFrom(IntSeq, IntSeq)  [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0760	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	18	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0761	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	19	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0762	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	20	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0763	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	22	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0764	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	25	MPY-SET	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0765	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	26	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule snocCode(.IntSeq, C:Int)                => iCons(C, .IntSeq)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0766	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	27	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C))	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0767	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	31	MPY-SET	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0768	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	32	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule subsetCodes(.IntSeq, _:IntSeq)                => true	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0769	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	33	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0770	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	35	MPY-SET	syntax	syntax-declaration	function,total	no	DECLARATION_REVIEW_REQUIRED	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0771	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	36	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A)	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0772	/tmp/audit-work/reconstruction/reference-semantics/semantics/set.k	39	MPY-SET	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	"rule applyCmp(""=="", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)"	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
K0773	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	18	MPY-SORT	syntax	syntax-declaration	function,total,symbol,no-evaluators	yes	DECLARATION_REVIEW_REQUIRED	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]	UNREACHED_OPAQUE_TRUST_BOUNDARY	Supplied opaque/total symbol; neither its constructor nor any dependent operation occurs in solution.mpy or the proof path.
K0774	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	19	MPY-SORT	syntax	syntax-declaration	function	no	DECLARATION_REVIEW_REQUIRED	syntax ValSeq ::= insVS(Int, ValSeq) [function]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0775	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	20	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule sortVS(.ValSeq)                => .ValSeq          [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0776	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	21	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0777	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	22	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0778	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	23	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0779	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	24	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0780	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	26	MPY-SORT	syntax	syntax-declaration	function	no	DECLARATION_REVIEW_REQUIRED	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]	SYNTAX_DECLARATION_OK	Declaration only; used constructors have matching fixed operational rules, and unused constructors cannot be reached from the exact program term.
K0781	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	27	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0782	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	28	MPY-SORT	rule	equational-rule	concrete	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]	CONCRETE_ONLY_NOT_IN_PROOF	Available only to concrete LLVM execution or marked [concrete]; the Haskell proof module imports MPY, not MPY-CONCRETE.
K0783	/tmp/audit-work/reconstruction/reference-semantics/semantics/sort.k	29	MPY-SORT	rule	equational-rule	-	no	SUPPLIED_SEMANTICS_REVIEW_REQUIRED	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))	FIXED_RULE_NOT_REACHED_NO_MATERIAL_DEFECT	Exact supplied-semantics rule reviewed for overlap with the solution constructors; its LHS cannot arise on this program path. No false-conclusion witness affecting the intended-domain theorem.
