id	source_class	file	start_line	end_line	kind	role	attributes	text	target_relevance	decision	audit_rationale
865	supplied_semantics	reference-semantics/semantics/str.k	32	32	syntax	function_declaration	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
866	supplied_semantics	reference-semantics/semantics/str.k	33	33	rule	ordinary_rule	-	rule strPrefix(.IntSeq, _:IntSeq) => true	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
867	supplied_semantics	reference-semantics/semantics/str.k	34	34	rule	ordinary_rule	-	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
868	supplied_semantics	reference-semantics/semantics/str.k	35	36	rule	ordinary_rule	-	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
869	supplied_semantics	reference-semantics/semantics/str.k	37	37	syntax	function_declaration	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
870	supplied_semantics	reference-semantics/semantics/str.k	38	38	rule	ordinary_rule	-	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
871	supplied_semantics	reference-semantics/semantics/str.k	39	39	rule	ordinary_rule	-	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
872	supplied_semantics	reference-semantics/semantics/str.k	40	40	rule	ordinary_rule	-	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
873	supplied_semantics	reference-semantics/semantics/str.k	48	48	syntax	function_declaration	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
874	supplied_semantics	reference-semantics/semantics/str.k	49	49	rule	ordinary_rule	-	rule strLt(.IntSeq, .IntSeq) => false	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
875	supplied_semantics	reference-semantics/semantics/str.k	50	50	rule	ordinary_rule	-	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
876	supplied_semantics	reference-semantics/semantics/str.k	51	51	rule	ordinary_rule	-	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
877	supplied_semantics	reference-semantics/semantics/str.k	52	52	rule	ordinary_rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
878	supplied_semantics	reference-semantics/semantics/str.k	53	53	rule	ordinary_rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
879	supplied_semantics	reference-semantics/semantics/str.k	54	55	rule	ordinary_rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
880	supplied_semantics	reference-semantics/semantics/str.k	56	56	rule	ordinary_rule	-	"rule applyCmp(""<"", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
881	supplied_semantics	reference-semantics/semantics/str.k	57	57	rule	ordinary_rule	-	"rule applyCmp("">"", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
882	supplied_semantics	reference-semantics/semantics/str.k	58	58	rule	ordinary_rule	-	"rule applyCmp(""<="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
883	supplied_semantics	reference-semantics/semantics/str.k	59	59	rule	ordinary_rule	-	"rule applyCmp("">="", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
884	supplied_semantics	reference-semantics/semantics/subscript.k	11	11	syntax	function_declaration	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]	formal_domain	ACCEPT_DOMAIN_DECLARATION	Part of the supplied Val universe admitted by INPUT:ValSeq; checked against the isIntV/isInt/isBool constructor classification.
885	supplied_semantics	reference-semantics/semantics/subscript.k	12	12	rule	ordinary_rule	-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
886	supplied_semantics	reference-semantics/semantics/subscript.k	13	13	rule	ordinary_rule	-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
887	supplied_semantics	reference-semantics/semantics/subscript.k	16	16	syntax	function_declaration	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
888	supplied_semantics	reference-semantics/semantics/subscript.k	17	17	rule	ordinary_rule	-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
889	supplied_semantics	reference-semantics/semantics/subscript.k	18	18	rule	ordinary_rule	-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
890	supplied_semantics	reference-semantics/semantics/subscript.k	21	21	syntax	function_declaration	function,total	syntax Int ::= normIdx(Int, Int) [function, total]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
891	supplied_semantics	reference-semantics/semantics/subscript.k	22	22	rule	ordinary_rule	-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
892	supplied_semantics	reference-semantics/semantics/subscript.k	23	26	rule	ordinary_rule	-	rule normIdx(I:Int, _:Int) => I requires I >=Int 0	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
893	supplied_semantics	reference-semantics/semantics/subscript.k	27	27	context	context	-	context Subscript(HOLE, _)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
894	supplied_semantics	reference-semantics/semantics/subscript.k	28	30	context	context	-	context Subscript(_:Val, HOLE:Expr)	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
895	supplied_semantics	reference-semantics/semantics/subscript.k	31	34	rule	priority_rule	priority	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
896	supplied_semantics	reference-semantics/semantics/subscript.k	35	36	rule	ordinary_rule	-	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
897	supplied_semantics	reference-semantics/semantics/subscript.k	37	37	syntax	function_declaration	function	syntax Val ::= applyIndex(Val, Int) [function]	formal_domain	ACCEPT_DOMAIN_DECLARATION	Part of the supplied Val universe admitted by INPUT:ValSeq; checked against the isIntV/isInt/isBool constructor classification.
898	supplied_semantics	reference-semantics/semantics/subscript.k	38	38	rule	ordinary_rule	-	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
899	supplied_semantics	reference-semantics/semantics/subscript.k	39	39	rule	ordinary_rule	-	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
900	supplied_semantics	reference-semantics/semantics/subscript.k	40	43	rule	ordinary_rule	-	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
901	supplied_semantics	reference-semantics/semantics/subscript.k	44	48	syntax	syntax_declaration	-	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
902	supplied_semantics	reference-semantics/semantics/subscript.k	49	49	syntax	syntax_declaration	-	"syntax OptInt ::= ""noB"" | someB(Int)"	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
903	supplied_semantics	reference-semantics/semantics/subscript.k	50	50	rule	ordinary_rule	-	rule <k> #evalB(NoBound) => noB ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
904	supplied_semantics	reference-semantics/semantics/subscript.k	51	51	rule	ordinary_rule	-	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
905	supplied_semantics	reference-semantics/semantics/subscript.k	52	53	rule	ordinary_rule	-	rule <k> I:Int ~> #toSome => someB(I) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
906	supplied_semantics	reference-semantics/semantics/subscript.k	54	54	rule	ordinary_rule	-	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
907	supplied_semantics	reference-semantics/semantics/subscript.k	55	55	rule	ordinary_rule	-	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
908	supplied_semantics	reference-semantics/semantics/subscript.k	56	57	rule	ordinary_rule	-	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
909	supplied_semantics	reference-semantics/semantics/subscript.k	58	60	rule	priority_rule	priority	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
910	supplied_semantics	reference-semantics/semantics/subscript.k	61	62	rule	ordinary_rule	-	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>	unreachable	SUPPLIED_UNUSED	Read-only supplied declaration/rule; constructor/KLabel is absent from the macro-expanded target and from all target summaries.
911	supplied_semantics	reference-semantics/semantics/subscript.k	63	63	syntax	function_declaration	function	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]	formal_domain	ACCEPT_DOMAIN_DECLARATION	Part of the supplied Val universe admitted by INPUT:ValSeq; checked against the isIntV/isInt/isBool constructor classification.
