id	file	line	kind	rule_class	attributes	source_class	audit_decision	path_relevance	normalized_text
831	reference-semantics/semantics/subscript.k	11	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
832	reference-semantics/semantics/subscript.k	12	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
833	reference-semantics/semantics/subscript.k	13	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
834	reference-semantics/semantics/subscript.k	16	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= intSeqAt(IntSeq, Int) [function]
835	reference-semantics/semantics/subscript.k	17	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
836	reference-semantics/semantics/subscript.k	18	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
837	reference-semantics/semantics/subscript.k	21	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= normIdx(Int, Int) [function, total]
838	reference-semantics/semantics/subscript.k	22	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
839	reference-semantics/semantics/subscript.k	23	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule normIdx(I:Int, _:Int) => I requires I >=Int 0
840	reference-semantics/semantics/subscript.k	27	context	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	context Subscript(HOLE, _)
841	reference-semantics/semantics/subscript.k	28	context	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	context Subscript(_:Val, HOLE:Expr)
842	reference-semantics/semantics/subscript.k	31	rule	operational	priority(40)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
843	reference-semantics/semantics/subscript.k	35	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
844	reference-semantics/semantics/subscript.k	37	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Val ::= applyIndex(Val, Int) [function]
845	reference-semantics/semantics/subscript.k	38	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule applyIndex(list(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
846	reference-semantics/semantics/subscript.k	39	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
847	reference-semantics/semantics/subscript.k	40	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule applyIndex(str(IS:IntSeq), I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
848	reference-semantics/semantics/subscript.k	44	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax KItem ::= #evalB(Bound) | ""#toSome"" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)"
849	reference-semantics/semantics/subscript.k	49	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax OptInt ::= ""noB"" | someB(Int)"
850	reference-semantics/semantics/subscript.k	50	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #evalB(NoBound) => noB ... </k>
851	reference-semantics/semantics/subscript.k	51	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #evalB(E:Expr) => E ~> #toSome ... </k>
852	reference-semantics/semantics/subscript.k	52	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> I:Int ~> #toSome => someB(I) ... </k>
853	reference-semantics/semantics/subscript.k	54	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
854	reference-semantics/semantics/subscript.k	55	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound) => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
855	reference-semantics/semantics/subscript.k	56	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound) => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
856	reference-semantics/semantics/subscript.k	58	rule	operational	priority(45)	trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
857	reference-semantics/semantics/subscript.k	61	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
858	reference-semantics/semantics/subscript.k	63	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
859	reference-semantics/semantics/subscript.k	64	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
860	reference-semantics/semantics/subscript.k	66	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
861	reference-semantics/semantics/subscript.k	68	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
862	reference-semantics/semantics/subscript.k	72	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= slStep(OptInt) [function, total]
863	reference-semantics/semantics/subscript.k	73	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStep(noB) => 1
864	reference-semantics/semantics/subscript.k	74	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStep(someB(S:Int)) => S
865	reference-semantics/semantics/subscript.k	76	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
866	reference-semantics/semantics/subscript.k	77	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStart(noB, ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
867	reference-semantics/semantics/subscript.k	79	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStart(noB, ST:OptInt, LEN:Int) => LEN -Int 1 requires slStep(ST) <Int 0
868	reference-semantics/semantics/subscript.k	81	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStart(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
869	reference-semantics/semantics/subscript.k	83	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
870	reference-semantics/semantics/subscript.k	84	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStop(noB, ST:OptInt, LEN:Int) => LEN requires slStep(ST) >Int 0
871	reference-semantics/semantics/subscript.k	86	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStop(noB, ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
872	reference-semantics/semantics/subscript.k	88	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slStop(someB(I:Int), ST:OptInt, LEN:Int) => slAdjust(I, LEN, slStep(ST))
873	reference-semantics/semantics/subscript.k	90	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
874	reference-semantics/semantics/subscript.k	91	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I <Int 0
875	reference-semantics/semantics/subscript.k	93	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
876	reference-semantics/semantics/subscript.k	96	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= clampLo(Int, Int) [function, total]
877	reference-semantics/semantics/subscript.k	97	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
878	reference-semantics/semantics/subscript.k	99	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule clampLo(J:Int, STEP:Int) => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
879	reference-semantics/semantics/subscript.k	102	syntax	n/a	function,total	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax Int ::= clampHi(Int, Int, Int) [function, total]
880	reference-semantics/semantics/subscript.k	103	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I <Int LEN
881	reference-semantics/semantics/subscript.k	105	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule clampHi(I:Int, LEN:Int, STEP:Int) => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
882	reference-semantics/semantics/subscript.k	109	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
883	reference-semantics/semantics/subscript.k	110	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
884	reference-semantics/semantics/subscript.k	113	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
885	reference-semantics/semantics/subscript.k	116	syntax	n/a	function	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
886	reference-semantics/semantics/subscript.k	117	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
887	reference-semantics/semantics/subscript.k	120	rule	equational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
888	reference-semantics/semantics/syntax.k	9	syntax	n/a	strict(2),seqstrict(2,macro,macro,strict(1),strict(1)	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Expr ::= ""Int"" ""("" Int "")"" | ""Float"" ""("" Float "")"" | ""Bool"" ""("" Bool "")"" | ""Name"" ""("" String "")"" | ""Str"" ""("" String "")"" | ""UnaryOp"" ""("" String "","" Expr "")"" [strict(2)] | ""BinOp"" ""("" String "","" Expr "","" Expr "")"" [seqstrict(2, 3)] | ""BoolOp"" ""("" String "","" Exprs "")"" | ""ListExpr"" ""("" Exprs "")"" | ""DictExpr"" ""("" Entries "")"" | ""ListComp"" ""("" Expr "","" CompFors "")"" [macro] | ""GenExp"" ""("" Expr "","" CompFors "")"" [macro] | ""TupleExpr"" ""("" Exprs "")"" | ""Subscript"" ""("" Expr "","" Index "")"" | ""IfExp"" ""("" Expr "","" Expr "","" Expr "")"" [strict(1)] | ""Lambda"" ""("" Params "","" Expr "")"" | ""KwArg"" ""("" String "","" Expr "")"" | ""Lambda"" ""("" Params "","" CellVars "","" FreeVars "","" Expr "")"" | ""NoneVal"" | ""Call"" ""("" Expr "","" Exprs "")"" | ""Attribute"" ""("" Expr "","" String "")"" [strict(1)] | ""Compare"" ""("" Expr "","" CmpOp "")"""
889	reference-semantics/semantics/syntax.k	32	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax CmpOp ::= ""CmpOp"" ""("" String "","" Expr "")"""
890	reference-semantics/semantics/syntax.k	33	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Entry ::= ""Entry"" ""("" Expr "","" Expr "")"""
891	reference-semantics/semantics/syntax.k	34	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Entries ::= List{Entry, "",""}"
892	reference-semantics/semantics/syntax.k	35	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax CompFor ::= ""CompFor"" ""("" Expr "","" Expr "","" Exprs "")"""
893	reference-semantics/semantics/syntax.k	36	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax CompFors ::= List{CompFor, """"}"
894	reference-semantics/semantics/syntax.k	37	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Exprs ::= List{Expr, "",""}"
895	reference-semantics/semantics/syntax.k	38	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Index ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
896	reference-semantics/semantics/syntax.k	39	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Bound ::= Expr | ""NoBound"""
897	reference-semantics/semantics/syntax.k	41	syntax	n/a	strict(2),strict(3),strict(2),strict(1),strict,strict,strict	trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Stmt ::= ""Assign"" ""("" Expr "","" Expr "")"" [strict(2)] | ""Import"" ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For"" ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While"" ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If"" ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return"" ""("" Expr "")"" [strict] | ""Assert"" ""("" Expr "")"" [strict] | ""Expr"" ""("" Expr "")"" [strict] | ""FuncDef"" ""("" String "","" Params "","" Stmts "")"" | ""FuncDef"" ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
898	reference-semantics/semantics/syntax.k	56	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Stmts ::= List{Stmt, """"}"
899	reference-semantics/semantics/syntax.k	57	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Params ::= ""Params"" ""("" ParamNames "")"""
900	reference-semantics/semantics/syntax.k	58	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax CellVars ::= ""CellVars"" ""("" ParamNames "")"""
901	reference-semantics/semantics/syntax.k	59	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax FreeVars ::= ""FreeVars"" ""("" ParamNames "")"""
902	reference-semantics/semantics/syntax.k	60	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax ParamNames ::= List{String, "",""}"
903	reference-semantics/semantics/syntax.k	61	syntax	n/a		trusted-supplied-semantics	DECLARATION_TRUSTED_BASELINE	see-review-used-construct-map	"syntax Module ::= ""Module"" ""("" Stmts "")"""
904	reference-semantics/semantics/tuple.k	10	rule	operational		trusted-supplied-semantics	ACCEPTED_TRUSTED_BASELINE	see-review-used-construct-map	rule <k> #iterNext(tuple(.ValSeq)) => #iterDone ... </k>
