id	file	line	kind	attributes	proof_slice	decision	rationale	statement
KINV-0987	semantics/sort.k	22	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule insVS(X:Int, .ValSeq)                => vCons(X, .ValSeq) [concrete]
KINV-0988	semantics/sort.k	23	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
KINV-0989	semantics/sort.k	24	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X  >Int Y [concrete]
KINV-0990	semantics/sort.k	26	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
KINV-0991	semantics/sort.k	27	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
KINV-0992	semantics/sort.k	28	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
KINV-0993	semantics/sort.k	29	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
KINV-0994	semantics/sort.k	30	requires	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	       requires strLt(A, B) orBool A ==K B [concrete]
KINV-0995	semantics/sort.k	31	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
KINV-0996	semantics/sort.k	32	requires	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	       requires notBool (strLt(A, B) orBool A ==K B) [concrete]
KINV-0997	semantics/sort.k	36	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), .Vals))\n        => #alloc(list(sortVS(VS))) ... </k>"
KINV-0998	semantics/sort.k	40	rule	priority	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule <k> #applyK(toCall(boundMethodV(ref(H:Int), ""sort"")), .Vals) => noneV ... </k>\n       <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap>\n       [priority(40)]"
KINV-0999	semantics/sort.k	49	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
KINV-1000	semantics/sort.k	51	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax ValSeq ::= revVS(ValSeq) [function, total]\n                  | revVSAcc(ValSeq, ValSeq) [function, total]
KINV-1001	semantics/sort.k	53	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
KINV-1002	semantics/sort.k	54	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule revVSAcc(.ValSeq, A:ValSeq) => A
KINV-1003	semantics/sort.k	55	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
KINV-1004	semantics/sort.k	57	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
KINV-1005	semantics/sort.k	58	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule condRev(S:ValSeq, false) => S
KINV-1006	semantics/sort.k	59	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule condRev(S:ValSeq, true)  => revVS(S)
KINV-1007	semantics/sort.k	61	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), .Vals))\n        => #alloc(list(sortKeyVS(VS, KV))) ... </k>"
KINV-1008	semantics/sort.k	63	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""key"", KV:Val), kwV(""reverse"", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>"
KINV-1009	semantics/sort.k	65	rule	total,concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	"  rule <k> #applyK(toCall(builtinV(""sorted"")), (list(VS:ValSeq), kwV(""reverse"", RB:Bool), .Vals))\n        => #alloc(list(condRev(sortVS(VS), RB))) ... </k>\n\n  // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is\n  // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces\n  // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write\n  // their postcondition directly as valSeqAt(sortVS(VS), …).\nendmodule"
KINV-1010	semantics/str.k	3	module		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	module MPY-STR
KINV-1011	semantics/str.k	4	imports		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  imports MPY-CORE
KINV-1012	semantics/str.k	5	imports		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  imports MPY-ITER
KINV-1013	semantics/str.k	8	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterNext(str(.IntSeq))                 => #iterDone ... </k>
KINV-1014	semantics/str.k	9	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterNext(str(iCons(C:Int, R:IntSeq)))\n        => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k>
KINV-1015	semantics/str.k	13	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax IntSeq ::= strToCodes(String) [function]
KINV-1016	semantics/str.k	14	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
KINV-1017	semantics/str.k	15	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	"  rule strToCodes("""") => .IntSeq"
KINV-1018	semantics/str.k	16	rule		yes	ACCEPTED_USED_SOUND	Exercised exact-AST path; checked binding/evaluation/control/cells and constructor or integer equation against the supplied subset semantics.	  rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
KINV-1019	semantics/str.k	17	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"    requires S =/=String """" andBool ordChar(substrString(S, 0, 1)) <Int 128"
KINV-1020	semantics/str.k	20	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
KINV-1021	semantics/str.k	21	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule seqConcat(.IntSeq, T:IntSeq)                => T
KINV-1022	semantics/str.k	22	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
KINV-1023	semantics/str.k	24	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"",  str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))"
KINV-1024	semantics/str.k	25	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""=="", str(A:IntSeq), str(B:IntSeq)) => A ==K B"
KINV-1025	semantics/str.k	26	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""!="", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B)"
KINV-1026	semantics/str.k	29	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""in"",     str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)"
KINV-1027	semantics/str.k	30	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""not in"", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)"
KINV-1028	semantics/str.k	32	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
KINV-1029	semantics/str.k	33	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule strPrefix(.IntSeq, _:IntSeq)               => true
