COMMAND: python3 /audit-output/evidence/k_inventory.py
# item_count=1100
# kind_counts={'claim': 1, 'configuration': 1, 'context': 5, 'endmodule': 27, 'imports': 88, 'module': 27, 'requires': 25, 'rule': 697, 'syntax': 229}
# attribute_counts={'concrete': 35, 'function': 145, 'macro': 5, 'macro-rec': 1, 'no-evaluators': 22, 'owise': 26, 'priority': 45, 'seqstrict': 1, 'strict': 2, 'total': 107}
# decision_counts={'ASSEMBLY_OR_MODULE_DECLARATION': 167, 'EXECUTED_FIXED_FRAGMENT_ACCEPTED': 55, 'OPAQUE_FIXED_PRIMITIVE_UNREACHED': 22, 'PROOF_LOCAL_ACCEPTED_EXACT_HARNESS': 4, 'TARGET_CLAIM_RESULT_CONSTRAINING': 1, 'UNREACHED_NO_INTENDED_DOMAIN_WITNESS': 851}
id	path	lines	kind	attributes	relevance	decision	declaration
K0966	reference-semantics/semantics/str.k	51-51	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
K0967	reference-semantics/semantics/str.k	52-52	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true          requires A  <Int B
K0968	reference-semantics/semantics/str.k	53-53	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false         requires A  >Int B
K0969	reference-semantics/semantics/str.k	54-55	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
K0970	reference-semantics/semantics/str.k	56-56	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("<",  str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
K0971	reference-semantics/semantics/str.k	57-57	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp(">",  str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
K0972	reference-semantics/semantics/str.k	58-58	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
K0973	reference-semantics/semantics/str.k	59-59	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
K0974	reference-semantics/semantics/str.k	60-60	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K0975	reference-semantics/semantics/subscript.k	3-3	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-SUBSCRIPT
K0976	reference-semantics/semantics/subscript.k	4-10	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-CORE
K0977	reference-semantics/semantics/subscript.k	11-11	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
K0978	reference-semantics/semantics/subscript.k	12-12	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule valSeqAt(vCons(V:Val, _:ValSeq), 0)     => V
K0979	reference-semantics/semantics/subscript.k	13-15	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1) requires I >Int 0
K0980	reference-semantics/semantics/subscript.k	16-16	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= intSeqAt(IntSeq, Int) [function]
K0981	reference-semantics/semantics/subscript.k	17-17	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule intSeqAt(iCons(C:Int, _:IntSeq), 0)     => C
K0982	reference-semantics/semantics/subscript.k	18-20	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1) requires I >Int 0
K0983	reference-semantics/semantics/subscript.k	21-21	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= normIdx(Int, Int) [function, total]
K0984	reference-semantics/semantics/subscript.k	22-22	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
K0985	reference-semantics/semantics/subscript.k	23-26	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule normIdx(I:Int, _:Int)   => I          requires I >=Int 0
K0986	reference-semantics/semantics/subscript.k	27-27	context	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	context Subscript(HOLE, _)
K0987	reference-semantics/semantics/subscript.k	28-30	context	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	context Subscript(_:Val, HOLE:Expr)
K0988	reference-semantics/semantics/subscript.k	31-34	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Subscript(ref(H:Int), IX:Index) => Subscript(V, IX) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
K0989	reference-semantics/semantics/subscript.k	35-36	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Subscript(OBJ:Val, I:Int) => applyIndex(OBJ, I) ... </k>
K0990	reference-semantics/semantics/subscript.k	37-37	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Val ::= applyIndex(Val, Int) [function]
K0991	reference-semantics/semantics/subscript.k	38-38	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyIndex(list(VS:ValSeq),  I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0992	reference-semantics/semantics/subscript.k	39-39	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyIndex(tuple(VS:ValSeq), I:Int) => valSeqAt(VS, normIdx(I, vsLen(VS)))
K0993	reference-semantics/semantics/subscript.k	40-43	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyIndex(str(IS:IntSeq),   I:Int) => str(iCons(intSeqAt(IS, normIdx(I, isLen(IS))), .IntSeq))
K0994	reference-semantics/semantics/subscript.k	44-48	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax KItem ::= #evalB(Bound) | "#toSome" | #slLo(Val, Bound, Bound) | #slHi(Val, OptInt, Bound) | #slStep(Val, OptInt, OptInt)
K0995	reference-semantics/semantics/subscript.k	49-49	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax OptInt ::= "noB" | someB(Int)
K0996	reference-semantics/semantics/subscript.k	50-50	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #evalB(NoBound)  => noB ... </k>
K0997	reference-semantics/semantics/subscript.k	51-51	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #evalB(E:Expr)   => E ~> #toSome ... </k>
K0998	reference-semantics/semantics/subscript.k	52-53	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> I:Int ~> #toSome => someB(I) ... </k>
K0999	reference-semantics/semantics/subscript.k	54-54	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Subscript(OBJ:Val, Slice(LO:Bound, HI:Bound, ST:Bound)) => #evalB(LO) ~> #slLo(OBJ, HI, ST) ... </k>
K1000	reference-semantics/semantics/subscript.k	55-55	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> LO:OptInt ~> #slLo(OBJ:Val, HI:Bound, ST:Bound)   => #evalB(HI) ~> #slHi(OBJ, LO, ST) ... </k>
K1001	reference-semantics/semantics/subscript.k	56-57	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> HI:OptInt ~> #slHi(OBJ:Val, LO:OptInt, ST:Bound)  => #evalB(ST) ~> #slStep(OBJ, LO, HI) ... </k>
K1002	reference-semantics/semantics/subscript.k	58-60	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> ST:OptInt ~> #slStep(list(VS:ValSeq), LO:OptInt, HI:OptInt) => #alloc(doSlice(list(VS), LO, HI, ST)) ... </k> [priority(45)]
K1003	reference-semantics/semantics/subscript.k	61-62	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> ST:OptInt ~> #slStep(OBJ:Val, LO:OptInt, HI:OptInt) => doSlice(OBJ, LO, HI, ST) ... </k>
K1004	reference-semantics/semantics/subscript.k	63-63	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Val ::= doSlice(Val, OptInt, OptInt, OptInt) [function]
K1005	reference-semantics/semantics/subscript.k	64-65	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule doSlice(list(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => list(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K1006	reference-semantics/semantics/subscript.k	66-67	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule doSlice(tuple(VS:ValSeq), LO:OptInt, HI:OptInt, ST:OptInt) => tuple(buildVS(VS, slStart(LO, ST, vsLen(VS)), slStop(HI, ST, vsLen(VS)), slStep(ST)))
K1007	reference-semantics/semantics/subscript.k	68-71	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule doSlice(str(IS:IntSeq), LO:OptInt, HI:OptInt, ST:OptInt) => str(buildIS(IS, slStart(LO, ST, isLen(IS)), slStop(HI, ST, isLen(IS)), slStep(ST)))
K1008	reference-semantics/semantics/subscript.k	72-72	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= slStep(OptInt) [function, total]
K1009	reference-semantics/semantics/subscript.k	73-73	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStep(noB)          => 1
K1010	reference-semantics/semantics/subscript.k	74-75	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStep(someB(S:Int)) => S
K1011	reference-semantics/semantics/subscript.k	76-76	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= slStart(OptInt, OptInt, Int) [function]
K1012	reference-semantics/semantics/subscript.k	77-78	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStart(noB,          ST:OptInt, _LEN:Int) => 0 requires slStep(ST) >Int 0
K1013	reference-semantics/semantics/subscript.k	79-80	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStart(noB,          ST:OptInt, LEN:Int)  => LEN -Int 1 requires slStep(ST) <Int 0
K1014	reference-semantics/semantics/subscript.k	81-82	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStart(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
K1015	reference-semantics/semantics/subscript.k	83-83	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= slStop(OptInt, OptInt, Int) [function]
K1016	reference-semantics/semantics/subscript.k	84-85	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStop(noB,          ST:OptInt, LEN:Int)  => LEN requires slStep(ST) >Int 0
K1017	reference-semantics/semantics/subscript.k	86-87	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStop(noB,          ST:OptInt, _LEN:Int) => -1 requires slStep(ST) <Int 0
K1018	reference-semantics/semantics/subscript.k	88-89	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slStop(someB(I:Int), ST:OptInt, LEN:Int)  => slAdjust(I, LEN, slStep(ST))
K1019	reference-semantics/semantics/subscript.k	90-90	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= slAdjust(Int, Int, Int) [function, total]
K1020	reference-semantics/semantics/subscript.k	91-92	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampLo(I +Int LEN, STEP) requires I  <Int 0
K1021	reference-semantics/semantics/subscript.k	93-95	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule slAdjust(I:Int, LEN:Int, STEP:Int) => clampHi(I, LEN, STEP) requires I >=Int 0
K1022	reference-semantics/semantics/subscript.k	96-96	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= clampLo(Int, Int) [function, total]
K1023	reference-semantics/semantics/subscript.k	97-98	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule clampLo(J:Int, _STEP:Int) => J requires J >=Int 0
K1024	reference-semantics/semantics/subscript.k	99-101	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule clampLo(J:Int, STEP:Int)  => #if STEP <Int 0 #then -1 #else 0 #fi requires J <Int 0
K1025	reference-semantics/semantics/subscript.k	102-102	syntax	function,total	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= clampHi(Int, Int, Int) [function, total]
K1026	reference-semantics/semantics/subscript.k	103-104	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule clampHi(I:Int, LEN:Int, _STEP:Int) => I requires I  <Int LEN
K1027	reference-semantics/semantics/subscript.k	105-108	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule clampHi(I:Int, LEN:Int, STEP:Int)  => #if STEP <Int 0 #then LEN -Int 1 #else LEN #fi requires I >=Int LEN
K1028	reference-semantics/semantics/subscript.k	109-109	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax ValSeq ::= buildVS(ValSeq, Int, Int, Int) [function]
K1029	reference-semantics/semantics/subscript.k	110-112	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule buildVS(VS:ValSeq, I:Int, STOP:Int, STEP:Int) => vCons(valSeqAt(VS, I), buildVS(VS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K1030	reference-semantics/semantics/subscript.k	113-115	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule buildVS(_:ValSeq, I:Int, STOP:Int, STEP:Int) => .ValSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K1031	reference-semantics/semantics/subscript.k	116-116	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax IntSeq ::= buildIS(IntSeq, Int, Int, Int) [function]
K1032	reference-semantics/semantics/subscript.k	117-119	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule buildIS(IS:IntSeq, I:Int, STOP:Int, STEP:Int) => iCons(intSeqAt(IS, I), buildIS(IS, I +Int STEP, STOP, STEP)) requires (STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP)
K1033	reference-semantics/semantics/subscript.k	120-121	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule buildIS(_:IntSeq, I:Int, STOP:Int, STEP:Int) => .IntSeq requires notBool ((STEP >Int 0 andBool I <Int STOP) orBool (STEP <Int 0 andBool I >Int STOP))
K1034	reference-semantics/semantics/subscript.k	122-122	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K1035	reference-semantics/semantics/syntax.k	3-3	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-SYNTAX
K1036	reference-semantics/semantics/syntax.k	4-4	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports INT-SYNTAX
K1037	reference-semantics/semantics/syntax.k	5-5	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports FLOAT-SYNTAX
K1038	reference-semantics/semantics/syntax.k	6-6	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports BOOL-SYNTAX
K1039	reference-semantics/semantics/syntax.k	7-8	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports STRING-SYNTAX
K1040	reference-semantics/semantics/syntax.k	9-31	syntax	macro,strict,seqstrict	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax Expr ::= "Int"      "(" Int ")" | "Float"    "(" Float ")" | "Bool"     "(" Bool ")" | "Name"     "(" String ")" | "Str"      "(" String ")" | "UnaryOp"  "(" String "," Expr ")" [strict(2)] | "BinOp"    "(" String "," Expr "," Expr ")" [seqstrict(2, 3)] | "BoolOp"    "(" String "," Exprs ")" | "ListExpr"  "(" Exprs ")" | "DictExpr"  "(" Entries ")" | "ListComp"  "(" Expr "," CompFors ")" [macro] | "GenExp"    "(" Expr "," CompFors ")" [macro] | "TupleExpr" "(" Exprs ")" | "Subscript" "(" Expr "," Index ")" | "IfExp"     "(" Expr "," Expr "," Expr ")" [strict(1)] | "Lambda"    "(" Params "," Expr ")" | "KwArg"     "(" String "," Expr ")" | "Lambda"    "(" Params "," CellVars "," FreeVars "," Expr ")" | "NoneVal" | "Call"      "(" Expr "," Exprs ")" | "Attribute" "(" Expr "," String ")" [strict(1)] | "Compare"   "(" Expr "," CmpOp ")"
K1041	reference-semantics/semantics/syntax.k	32-32	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax CmpOp    ::= "CmpOp" "(" String "," Expr ")"
K1042	reference-semantics/semantics/syntax.k	33-33	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Entry    ::= "Entry" "(" Expr "," Expr ")"
K1043	reference-semantics/semantics/syntax.k	34-34	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Entries  ::= List{Entry, ","}
K1044	reference-semantics/semantics/syntax.k	35-35	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax CompFor  ::= "CompFor" "(" Expr "," Expr "," Exprs ")"
K1045	reference-semantics/semantics/syntax.k	36-36	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax CompFors ::= List{CompFor, ""}
K1046	reference-semantics/semantics/syntax.k	37-37	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Exprs    ::= List{Expr, ","}
K1047	reference-semantics/semantics/syntax.k	38-38	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Index    ::= Expr | "Slice" "(" Bound "," Bound "," Bound ")"
K1048	reference-semantics/semantics/syntax.k	39-40	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Bound    ::= Expr | "NoBound"
K1049	reference-semantics/semantics/syntax.k	41-55	syntax	strict	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax Stmt ::= "Assign"    "(" Expr "," Expr ")" [strict(2)] | "Import"    "(" String ")" | "ImportFrom" "(" String "," ParamNames ")" | "AugAssign" "(" Expr "," String "," Expr ")" [strict(3)] | "For"       "(" Expr "," Expr "," Stmts ")" [strict(2)] | "While"     "(" Expr "," Stmts ")" | "Break" | "Continue" | "If"        "(" Expr "," Stmts "," Stmts ")" [strict(1)] | "Return"    "(" Expr ")" [strict] | "Assert"    "(" Expr ")" [strict] | "Expr"      "(" Expr ")" [strict] | "FuncDef"   "(" String "," Params "," Stmts ")" | "FuncDef"   "(" String "," Params "," CellVars "," FreeVars "," Stmts ")"
K1050	reference-semantics/semantics/syntax.k	56-56	syntax	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax Stmts      ::= List{Stmt, ""}
K1051	reference-semantics/semantics/syntax.k	57-57	syntax	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax Params     ::= "Params" "(" ParamNames ")"
K1052	reference-semantics/semantics/syntax.k	58-58	syntax	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax CellVars   ::= "CellVars" "(" ParamNames ")"
K1053	reference-semantics/semantics/syntax.k	59-59	syntax	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax FreeVars   ::= "FreeVars" "(" ParamNames ")"
K1054	reference-semantics/semantics/syntax.k	60-60	syntax	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax ParamNames ::= List{String, ","}
K1055	reference-semantics/semantics/syntax.k	61-61	syntax	-	executed-fragment	EXECUTED_FIXED_FRAGMENT_ACCEPTED	syntax Module     ::= "Module" "(" Stmts ")"
K1056	reference-semantics/semantics/syntax.k	62-62	endmodule	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	endmodule
K1057	reference-semantics/semantics/tuple.k	3-3	module	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	module MPY-TUPLE
K1058	reference-semantics/semantics/tuple.k	4-4	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-CORE
K1059	reference-semantics/semantics/tuple.k	5-5	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-ITER
K1060	reference-semantics/semantics/tuple.k	6-6	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-LIST
K1061	reference-semantics/semantics/tuple.k	7-9	imports	-	assembly	ASSEMBLY_OR_MODULE_DECLARATION	imports MPY-METHODS
K1062	reference-semantics/semantics/tuple.k	10-10	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
K1063	reference-semantics/semantics/tuple.k	11-13	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>
K1064	reference-semantics/semantics/tuple.k	14-14	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax ApplyK ::= "toTuple"
K1065	reference-semantics/semantics/tuple.k	15-15	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>
K1066	reference-semantics/semantics/tuple.k	16-17	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>
K1067	reference-semantics/semantics/tuple.k	18-19	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("==", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B
K1068	reference-semantics/semantics/tuple.k	20-20	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Compare(LV:Val, CmpOp("in",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>
K1069	reference-semantics/semantics/tuple.k	21-22	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> Compare(LV:Val, CmpOp("not in", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>
K1070	reference-semantics/semantics/tuple.k	23-23	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyMethod(tuple(VS:ValSeq), "index", V:Val, .Vals) => idxOfVS(VS, V, 0)
K1071	reference-semantics/semantics/tuple.k	24-24	syntax	function	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]
K1072	reference-semantics/semantics/tuple.k	25-25	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V
K1073	reference-semantics/semantics/tuple.k	26-27	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)
K1074	reference-semantics/semantics/tuple.k	28-30	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule applyCmp("!=", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)
K1075	reference-semantics/semantics/tuple.k	31-31	syntax	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	syntax KItem ::= #bindTgt(Expr, Val)
K1076	reference-semantics/semantics/tuple.k	32-34	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
K1077	reference-semantics/semantics/tuple.k	35-41	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]
K1078	reference-semantics/semantics/tuple.k	42-42	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>
K1079	reference-semantics/semantics/tuple.k	43-43	rule	-	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>
K1080	reference-semantics/semantics/tuple.k	44-48	rule	priority	unreached	UNREACHED_NO_INTENDED_DOMAIN_WITNESS	rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
