id,file,line,kind,flags,decision,declaration
953,reference-semantics/semantics/syntax.k,37,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Exprs    ::= List{Expr, "",""}"
954,reference-semantics/semantics/syntax.k,38,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Index    ::= Expr | ""Slice"" ""("" Bound "","" Bound "","" Bound "")"""
955,reference-semantics/semantics/syntax.k,39,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Bound    ::= Expr | ""NoBound"""
956,reference-semantics/semantics/syntax.k,41,syntax,strict,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Stmt ::= ""Assign""    ""("" Expr "","" Expr "")"" [strict(2)] | ""Import""    ""("" String "")"" | ""ImportFrom"" ""("" String "","" ParamNames "")"" | ""AugAssign"" ""("" Expr "","" String "","" Expr "")"" [strict(3)] | ""For""       ""("" Expr "","" Expr "","" Stmts "")"" [strict(2)] | ""While""     ""("" Expr "","" Stmts "")"" | ""Break"" | ""Continue"" | ""If""        ""("" Expr "","" Stmts "","" Stmts "")"" [strict(1)] | ""Return""    ""("" Expr "")"" [strict] | ""Assert""    ""("" Expr "")"" [strict] | ""Expr""      ""("" Expr "")"" [strict] | ""FuncDef""   ""("" String "","" Params "","" Stmts "")"" | ""FuncDef""   ""("" String "","" Params "","" CellVars "","" FreeVars "","" Stmts "")"""
957,reference-semantics/semantics/syntax.k,56,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Stmts      ::= List{Stmt, """"}"
958,reference-semantics/semantics/syntax.k,57,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Params     ::= ""Params"" ""("" ParamNames "")"""
959,reference-semantics/semantics/syntax.k,58,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax CellVars   ::= ""CellVars"" ""("" ParamNames "")"""
960,reference-semantics/semantics/syntax.k,59,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax FreeVars   ::= ""FreeVars"" ""("" ParamNames "")"""
961,reference-semantics/semantics/syntax.k,60,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ParamNames ::= List{String, "",""}"
962,reference-semantics/semantics/syntax.k,61,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Module     ::= ""Module"" ""("" Stmts "")"" endmodule"
963,reference-semantics/semantics/tuple.k,4,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
964,reference-semantics/semantics/tuple.k,5,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ITER
965,reference-semantics/semantics/tuple.k,6,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-LIST
966,reference-semantics/semantics/tuple.k,7,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-METHODS
967,reference-semantics/semantics/tuple.k,10,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,rule <k> #iterNext(tuple(.ValSeq))                => #iterDone ... </k>
968,reference-semantics/semantics/tuple.k,11,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #iterNext(tuple(vCons(V:Val, R:ValSeq))) => #iterYield(V, tuple(R)) ... </k>"
969,reference-semantics/semantics/tuple.k,14,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax ApplyK ::= ""toTuple"""
970,reference-semantics/semantics/tuple.k,15,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> TupleExpr(ES:Exprs) => #evalArgs(ES, .Vals, toTuple) ... </k>"
971,reference-semantics/semantics/tuple.k,16,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #applyK(toTuple, ACC:Vals) => tuple(vals2valSeq(ACC)) ... </k>"
972,reference-semantics/semantics/tuple.k,18,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""=="", tuple(A:ValSeq), tuple(B:ValSeq)) => A ==K B"
973,reference-semantics/semantics/tuple.k,20,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(LV:Val, CmpOp(""in"",     tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ... </k>"
974,reference-semantics/semantics/tuple.k,21,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Compare(LV:Val, CmpOp(""not in"", tuple(VS:ValSeq))) => #memberAcc(LV, tuple(VS)) ~> #notB ... </k>"
975,reference-semantics/semantics/tuple.k,23,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyMethod(tuple(VS:ValSeq), ""index"", V:Val, .Vals) => idxOfVS(VS, V, 0)"
976,reference-semantics/semantics/tuple.k,24,syntax,function,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax Int ::= idxOfVS(ValSeq, Val, Int) [function]"
977,reference-semantics/semantics/tuple.k,25,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule idxOfVS(vCons(A:Val, _:ValSeq), V:Val, I:Int) => I requires A ==K V"
978,reference-semantics/semantics/tuple.k,26,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule idxOfVS(vCons(A:Val, R:ValSeq), V:Val, I:Int) => idxOfVS(R, V, I +Int 1) requires notBool (A ==K V)"
979,reference-semantics/semantics/tuple.k,28,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule applyCmp(""!="", tuple(A:ValSeq), tuple(B:ValSeq)) => notBool (A ==K B)"
980,reference-semantics/semantics/tuple.k,31,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #bindTgt(Expr, Val)"
981,reference-semantics/semantics/tuple.k,32,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindTgt(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>"
982,reference-semantics/semantics/tuple.k,35,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindTgt(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
983,reference-semantics/semantics/tuple.k,42,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindTgt(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>"
984,reference-semantics/semantics/tuple.k,43,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindTgt(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>"
985,reference-semantics/semantics/tuple.k,44,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #bindTgt(TupleExpr(TS:Exprs), ref(H:Int)) => #bindTgt(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
986,reference-semantics/semantics/tuple.k,49,syntax,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"syntax KItem ::= #unpackSeq(Exprs, ValSeq)"
987,reference-semantics/semantics/tuple.k,50,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Assign(TupleExpr(TS:Exprs), tuple(VS:ValSeq)) => #unpackSeq(TS, VS) ... </k>"
988,reference-semantics/semantics/tuple.k,51,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Assign(TupleExpr(TS:Exprs), list(VS:ValSeq))  => #unpackSeq(TS, VS) ... </k>"
989,reference-semantics/semantics/tuple.k,52,rule,priority,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> Assign(TupleExpr(TS:Exprs), ref(H:Int)) => Assign(TupleExpr(TS), V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]"
990,reference-semantics/semantics/tuple.k,55,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #unpackSeq((T:Expr, TS:Exprs), vCons(V:Val, VS:ValSeq)) => #bindTgt(T, V) ~> #unpackSeq(TS, VS) ... </k>"
991,reference-semantics/semantics/tuple.k,57,rule,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,"rule <k> #unpackSeq(.Exprs, .ValSeq) => .K ... </k> endmodule"
992,reference-semantics/semantics.k,59,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CORE
993,reference-semantics/semantics.k,60,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ITER
994,reference-semantics/semantics.k,61,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-RANGE
995,reference-semantics/semantics.k,62,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-OPERATORS
996,reference-semantics/semantics.k,63,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-INT
997,reference-semantics/semantics.k,64,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-BOOL
998,reference-semantics/semantics.k,65,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-FLOAT
999,reference-semantics/semantics.k,66,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-STR
1000,reference-semantics/semantics.k,67,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-SET
1001,reference-semantics/semantics.k,68,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-LIST
1002,reference-semantics/semantics.k,69,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-TUPLE
1003,reference-semantics/semantics.k,70,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-SUBSCRIPT
1004,reference-semantics/semantics.k,71,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-COMPREHENSION
1005,reference-semantics/semantics.k,72,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-METHODS
1006,reference-semantics/semantics.k,73,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CONTROLS
1007,reference-semantics/semantics.k,74,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-FUNCTIONS
1008,reference-semantics/semantics.k,75,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-BUILTINS
1009,reference-semantics/semantics.k,76,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CALL
1010,reference-semantics/semantics.k,77,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-SORT
1011,reference-semantics/semantics.k,78,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-ASSERT
1012,reference-semantics/semantics.k,79,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-DICT endmodule
1013,reference-semantics/semantics.k,88,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY
1014,reference-semantics/semantics.k,89,imports,,ACCEPTED_FIXED_SUPPLIED_SEMANTICS,imports MPY-CONCRETE endmodule
1015,verification.k,4,imports,,STRUCTURAL_MODULE_DECLARATION,imports MPY
1016,verification.k,8,syntax,macro,ACCEPTED_EXACT_AST_MACRO,"syntax Stmts ::= ""encodeLoopBody"" [macro]"
1017,verification.k,9,rule,,ACCEPTED_EXACT_AST_MACRO,"rule encodeLoopBody => Assign( Name(""char""), Call(Attribute(Name(""char""), ""swapcase""), .Exprs)) Assign( Name(""code""), Call(Name(""ord""), (Name(""char""), .Exprs))) If( BoolOp( ""or"", (Compare(Name(""code""), CmpOp(""=="", Int(97))), Compare(Name(""code""), CmpOp(""=="", Int(101))), Compare(Name(""code""), CmpOp(""=="", Int(105))), Compare(Name(""code""), CmpOp(""=="", Int(111))), Compare(Name(""code""), CmpOp(""=="", Int(117))), Compare(Name(""code""), CmpOp(""=="", Int(65))), Compare(Name(""code""), CmpOp(""=="", Int(69))), Compare(Name(""code""), CmpOp(""=="", Int(73))), Compare(Name(""code""), CmpOp(""=="", Int(79))), Compare(Name(""code""), CmpOp(""=="", Int(85))), .Exprs)), AugAssign( Name(""result""), ""+"", Call( Name(""chr""), (BinOp( ""+"", Name(""code""), Int(2)), .Exprs))), AugAssign( Name(""result""), ""+"", Name(""char""))) .Stmts"
1018,verification.k,47,syntax,macro,ACCEPTED_EXACT_AST_MACRO,"syntax Stmts ::= ""encodeFunctionBody"" [macro]"
1019,verification.k,48,rule,,ACCEPTED_EXACT_AST_MACRO,"rule encodeFunctionBody => Assign(Name(""result""), Str("""")) Assign(Name(""char""), Str("""")) Assign(Name(""code""), Int(0)) For(Name(""char""), Name(""message""), encodeLoopBody) Return(Name(""result"")) .Stmts"
1020,verification.k,59,syntax,"function,total",ACCEPTED_DEFINITIONAL_MATHEMATICS,"syntax Bool ::= isVowelCode(Int) [function, total]"
1021,verification.k,60,rule,,ACCEPTED_DEFINITIONAL_MATHEMATICS,rule isVowelCode(C:Int) => C ==Int 65  orBool C ==Int 69  orBool C ==Int 73 orBool C ==Int 79  orBool C ==Int 85 orBool C ==Int 97  orBool C ==Int 101 orBool C ==Int 105 orBool C ==Int 111 orBool C ==Int 117
1022,verification.k,66,syntax,"function,total",ACCEPTED_DEFINITIONAL_MATHEMATICS,"syntax Int ::= encodeCode(Int) [function, total]"
1023,verification.k,67,rule,,ACCEPTED_DEFINITIONAL_MATHEMATICS,rule encodeCode(C:Int) => swapC(C) +Int 2 requires isVowelCode(swapC(C))
1024,verification.k,69,rule,,ACCEPTED_DEFINITIONAL_MATHEMATICS,rule encodeCode(C:Int) => swapC(C) requires notBool isVowelCode(swapC(C))
1025,verification.k,74,syntax,"function,total",ACCEPTED_DEFINITIONAL_MATHEMATICS,"syntax IntSeq ::= encodeAcc(IntSeq, IntSeq) [function, total]"
1026,verification.k,75,rule,,ACCEPTED_DEFINITIONAL_MATHEMATICS,"rule encodeAcc(.IntSeq, ACC:IntSeq) => ACC"
1027,verification.k,76,rule,,ACCEPTED_DEFINITIONAL_MATHEMATICS,"rule encodeAcc(iCons(C:Int, REST:IntSeq), ACC:IntSeq) => encodeAcc( REST, seqConcat(ACC, iCons(encodeCode(C), .IntSeq)))"
1028,verification.k,81,syntax,"function,total",ACCEPTED_DEFINITIONAL_MATHEMATICS,"syntax IntSeq ::= encodeCodes(IntSeq) [function, total]"
1029,verification.k,82,rule,,ACCEPTED_DEFINITIONAL_MATHEMATICS,"rule encodeCodes(INPUT:IntSeq) => encodeAcc(INPUT, .IntSeq) endmodule"
1030,spec.k,4,imports,,STRUCTURAL_MODULE_DECLARATION,imports ENCODE-VERIFICATION
1031,spec.k,8,claim,total,RECONSTRUCTED_POSITIVE_PROOF_OBLIGATION,"claim [encode-total]: <k> Call( closureVal( (""message"", .ParamNames), encodeFunctionBody, 0), (str(INPUT:IntSeq), .Exprs)) => str(encodeCodes(INPUT)) </k> <env> 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
1032,spec.k,34,claim,,RECONSTRUCTED_POSITIVE_PROOF_OBLIGATION,"claim [encode-init]: <k> Call( closureVal( (""message"", .ParamNames), encodeFunctionBody, 0), (str(INPUT:IntSeq), .Exprs)) => #loop(str(INPUT), Name(""char""), encodeLoopBody) ~> (Return(Name(""result"")) .Stmts) ~> #endcall </k> <env> 0 => 1 </env> <scopes> 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope => 0 |-> scope(.Map, parent(-1)) 1 |-> scope( ""message"" |-> str(INPUT) ""result""  |-> str(.IntSeq) ""char""    |-> str(.IntSeq) ""code""    |-> 0, parent(0)) -1 |-> builtinsScope </scopes> <scopeLoc> 1 => 2 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> .List => ListItem(frame(.K, 0, 1)) </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code>"
1033,spec.k,70,claim,,RECONSTRUCTED_POSITIVE_PROOF_OBLIGATION,"claim [encode-loop]: <k> #loop(str(INPUT:IntSeq), Name(""char""), encodeLoopBody) ~> (Return(Name(""result"")) .Stmts) ~> #endcall => str(encodeAcc(INPUT, ACC)) </k> <env> 1 => 0 </env> <scopes> 0 |-> scope(.Map, parent(-1)) 1 |-> scope( ""message"" |-> str(_MESSAGE:IntSeq) ""result""  |-> str(ACC:IntSeq) ""char""    |-> str(_OLDCHAR:IntSeq) ""code""    |-> _OLDCODE:Int, parent(0)) -1 |-> builtinsScope => 0 |-> scope(.Map, parent(-1)) -1 |-> builtinsScope </scopes> <scopeLoc> 2 => 1 </scopeLoc> <heap> .Map </heap> <heapLoc> 0 </heapLoc> <stack> ListItem(frame(.K, 0, 1)) => .List </stack> <ret> noRet </ret> <exc> NoExc </exc> <exit-code> 0 </exit-code> endmodule"
